-0.1769055,-7.8900953,7.6486832
-0.1740696,-7.8399672,7.6699429
-0.1712766,-7.7899426,7.6912025
-0.1685259,-7.7400161,7.7124622
-0.1658169,-7.6901826,7.7337219
-0.1631489,-7.6404367,7.7549815
-0.1605194,-7.5907376,7.7746557
-0.1579067,-7.5406712,7.7745458
-0.1553345,-7.4906796,7.7744359
-0.1528031,-7.4407589,7.7743260
-0.1503123,-7.3909052,7.7742161
-0.1478624,-7.3411145,7.7741062
-0.1454499,-7.2913134,7.7670249
-0.1430660,-7.2412989,7.7329580
-0.1407245,-7.1913359,7.6988911
-0.1384261,-7.1414199,7.6648242
-0.1361716,-7.0915468,7.6307573
-0.1339619,-7.0417120,7.5966904
-0.1317944,-6.9918379,7.5625170
-0.1296682,-6.9418717,7.5281666
-0.1275896,-6.8919313,7.4938163
-0.1255595,-6.8420127,7.4594660
-0.1235788,-6.7921115,7.4251156
-0.1216486,-6.7422236,7.3907653
-0.1197685,-6.6923142,7.3561895
-0.1179396,-6.6423865,7.3214432
-0.1161633,-6.5924596,7.2866970
-0.1144400,-6.5425294,7.2519508
-0.1127702,-6.4925918,7.2172046
-0.1111543,-6.4426425,7.1824583
-0.1095949,-6.3927440,7.1473298
-0.1080905,-6.3428456,7.1120867
-0.1066405,-6.2929234,7.0768435
-0.1052452,-6.2429734,7.0416004
-0.1039045,-6.1929915,7.0063573
-0.1026185,-6.1429737,6.9711142
-0.1013925,-6.0931312,6.9353437
-0.1002209,-6.0432542,6.8995509
-0.0991031,-5.9933298,6.8637581
-0.0980390,-5.9433539,6.8279652
-0.0970283,-5.8933226,6.7921724
-0.0960715,-5.8432761,6.7563117
-0.0951731,-5.7934817,6.7199673
-0.0943263,-5.7436212,6.6836229
-0.0935307,-5.6936906,6.6472785
-0.0927859,-5.6436862,6.6109341
-0.0920914,-5.5936040,6.5745897
-0.0914482,-5.5435602,6.5381190
-0.0908583,-5.4938025,6.5012580
-0.0903162,-5.4439573,6.4643971
-0.0898214,-5.3940209,6.4275361
-0.0893732,-5.3439896,6.3906752
-0.0889711,-5.2938596,6.3538142
-0.0886158,-5.2438172,6.3168097
-0.0883075,-5.1940975,6.2794827
-0.0880424,-5.1442707,6.2421556
-0.0878198,-5.0943334,6.2048286
-0.0876391,-5.0442821,6.1675016
-0.0874995,-4.9941134,6.1301745
-0.0874009,-4.9440438,6.0927216
-0.0873423,-4.8943704,6.0549721
-0.0873217,-4.8445724,6.0172225
-0.0873387,-4.7946460,5.9794729
-0.0873924,-4.7445874,5.9417234
-0.0874825,-4.6943930,5.9039738
-0.0876076,-4.6442285,5.8661442
-0.0877649,-4.5946096,5.8279910
-0.0879551,-4.5448501,5.7898378
-0.0881770,-4.4949476,5.7516846
-0.0884300,-4.4448999,5.7135313
-0.0887129,-4.3947047,5.6753781
-0.0890249,-4.3443596,5.6372249
-0.0893586,-4.2948177,5.5986362
-0.0897202,-4.2451301,5.5600446
-0.0901106,-4.1952848,5.5214531
-0.0905305,-4.1452760,5.4828615
-0.0909810,-4.0950981,5.4442699
-0.0914627,-4.0447454,5.4056783
-0.0919690,-3.9949236,5.3667254
-0.0925004,-3.9452834,5.3275930
-0.0930568,-3.8954787,5.2884605
-0.0936346,-3.8455160,5.2493280
-0.0942302,-3.7954015,5.2101955
-0.0948399,-3.7451414,5.1710631
-0.0954580,-3.6949121,5.1317699
-0.0960741,-3.6452058,5.0918607
-0.0966902,-3.5953836,5.0519515
-0.0973005,-3.5454568,5.0120422
-0.0978988,-3.4954371,4.9721330
-0.0984792,-3.4453360,4.9322238
-0.0990356,-3.3951651,4.8923146
-0.0995596,-3.3451680,4.8521150
-0.1000451,-3.2952551,4.8117513
-0.1004848,-3.2453049,4.7713876
-0.1008703,-3.1953274,4.7310238
-0.1011931,-3.1453324,4.6906601
-0.1014444,-3.0953297,4.6502963
-0.1016159,-3.0453274,4.6099291
-0.1016982,-2.9952609,4.5694141
-0.1016788,-2.9452163,4.5288991
-0.1015448,-2.8952034,4.4883840
-0.1012834,-2.8452322,4.4478690
-0.1008818,-2.7953123,4.4073540
-0.1003271,-2.7454538,4.3668389
-0.0996030,-2.6954608,4.3265705
-0.0986912,-2.6452630,4.2866466
-0.0975787,-2.5951587,4.2467228
-0.0962489,-2.5451584,4.2067989
-0.0946849,-2.4952730,4.1668750
-0.0928701,-2.4455130,4.1269512
-0.0907878,-2.3958890,4.0870273
-0.0883813,-2.3456325,4.0483826
-0.0856570,-2.2954301,4.0099185
-0.0826015,-2.2454049,3.9714543
-0.0791966,-2.1955694,3.9329901
-0.0754239,-2.1459365,3.8945260
-0.0712652,-2.0965186,3.8560618
-0.0666465,-2.0467565,3.8184642
-0.0615225,-1.9965493,3.7819208
-0.0559382,-1.9466121,3.7453774
-0.0498771,-1.8969606,3.7088339
-0.0433226,-1.8476106,3.6722905
-0.0362579,-1.7985780,3.6357471
-0.0286173,-1.7495748,3.5995784
-0.0202002,-1.6996212,3.5650302
-0.0111923,-1.6500606,3.5304821
-0.0015820,-1.6009127,3.4959339
0.0086423,-1.5521971,3.4613857
0.0194923,-1.5039336,3.4268375
0.0310402,-1.4558981,3.3927115
0.0436829,-1.4066954,3.3614993
0.0570285,-1.3580480,3.3302870
0.0710785,-1.3099791,3.2990747
0.0858345,-1.2625116,3.2678625
0.1012982,-1.2156685,3.2366502
0.1177062,-1.1688200,3.2072163
0.1354089,-1.1211686,3.1819061
0.1538690,-1.0742704,3.1565960
0.1730699,-1.0281450,3.1312858
0.1929949,-0.9828121,3.1059757
0.2136277,-0.9382912,3.0806655
0.2357888,-0.8929276,3.0591335
0.2589705,-0.8478883,3.0389368
0.2828504,-0.8037775,3.0187401
0.3073924,-0.7605962,2.9985435
0.3325607,-0.7183455,2.9783468
0.3589212,-0.6760823,2.9590477
0.3866102,-0.6336634,2.9408320
0.4148898,-0.5922142,2.9226163
0.4437330,-0.5516933,2.9044006
0.4731122,-0.5120595,2.8861849
0.5034085,-0.4727526,2.8730184
0.5347931,-0.4335721,2.8667169
0.5667587,-0.3951736,2.8604154
0.5993447,-0.3574917,2.8541138
0.6325902,-0.3204609,2.8478123
0.6663782,-0.2841828,2.8451199
0.7007904,-0.2485733,2.8453820
0.7360345,-0.2134634,2.8456441
0.7721926,-0.1788222,2.8459063
0.8093467,-0.1446193,2.8461684
0.8464172,-0.1118328,2.8488528
0.8838707,-0.0800206,2.8529301
0.9223962,-0.0486431,2.8570074
0.9620339,-0.0177459,2.8610847
1.0028241,0.0126251,2.8651620
1.0436082,0.0415935,2.8718138
1.0841861,0.0690760,2.8812901
1.1258331,0.0959416,2.8907664
1.1685454,0.1221296,2.9002427
1.2123193,0.1475796,2.9097190
1.2571509,0.1722310,2.9191953
1.3005646,0.1947856,2.9381991
1.3448777,0.2165442,2.9572486
1.3900684,0.2374931,2.9762981
1.4361030,0.2576123,2.9953476
1.4829483,0.2768820,3.0143971
1.5301414,0.2951216,3.0350164
1.5763673,0.3118991,3.0617555
1.6232446,0.3278754,3.0884947
1.6707445,0.3430575,3.1152339
1.7188381,0.3574523,3.1419731
1.7674966,0.3710666,3.1687123
1.8164271,0.3838408,3.1961242
1.8643219,0.3954974,3.2274167
1.9126670,0.4064571,3.2587092
1.9614407,0.4167340,3.2900018
2.0106213,0.4263420,3.3212943
2.0601870,0.4352955,3.3525868
2.1101163,0.4436084,3.3838793
2.1591108,0.4511085,3.4163302
2.2082117,0.4580031,3.4489632
2.2576028,0.4643413,3.4815962
2.3072685,0.4701403,3.5142292
2.3571931,0.4754173,3.5468622
2.4073611,0.4801893,3.5794952
2.4573104,0.4844379,3.6126910
2.5067705,0.4881752,3.6467640
2.5564226,0.4914814,3.6808370
2.6062546,0.4943741,3.7149100
2.6562548,0.4968711,3.7489829
2.7064112,0.4989903,3.7830559
2.7567119,0.5007494,3.8171289
2.8065388,0.5021511,3.8521065
2.8563009,0.5032316,3.8873578
2.9061712,0.5040127,3.9226090
2.9561400,0.5045104,3.9578603
3.0061974,0.5047407,3.9931115
3.0563338,0.5047196,4.0283628
3.1065233,0.5044632,4.0636350
3.1563815,0.5039917,4.0994186
3.2062885,0.5033173,4.1352022
3.2562347,0.5024534,4.1709857
3.3062106,0.5014131,4.2067693
3.3562065,0.5002096,4.2425529
3.4062129,0.4988560,4.2783364
3.4562235,0.4973655,4.3140615
3.5062354,0.4957500,4.3496168
3.5562298,0.4940201,4.3851722
3.6061976,0.4921858,4.4207275
3.6561300,0.4902574,4.4562829
3.7060178,0.4882448,4.4918382
3.7558520,0.4861583,4.5273936
3.8058414,0.4839982,4.5625983
3.8559977,0.4817717,4.5974152
3.9060684,0.4794964,4.6322321
3.9560417,0.4771799,4.6670490
4.0059060,0.4748297,4.7018659
4.0556495,0.4724531,4.7366828
4.1052608,0.4700576,4.7714997
4.1554696,0.4676145,4.8057078
4.2057581,0.4651556,4.8397188
4.2558744,0.4626999,4.8737299
4.3058073,0.4602553,4.9077409
4.3555457,0.4578293,4.9417519
4.4050785,0.4554295,4.9757629
4.4546206,0.4530527,5.0096615
4.5050620,0.4506633,5.0429991
4.5552785,0.4483186,5.0763367
4.6052821,0.4460203,5.1096742
4.6550846,0.4437704,5.1430118
4.7046977,0.4415709,5.1763494
4.7541334,0.4394235,5.2096869
4.8042050,0.4372960,5.2424507
4.8543774,0.4352099,5.2750280
4.9044020,0.4331707,5.3076053
4.9542913,0.4311726,5.3401827
5.0040579,0.4292101,5.3727600
5.0537143,0.4272773,5.4053374
5.1035930,0.4253564,5.4375157
5.1537273,0.4234432,5.4692588
5.2037665,0.4215501,5.5010019
5.2537095,0.4196760,5.5327450
5.3035552,0.4178199,5.5644882
5.3533027,0.4159808,5.5962313
5.4031189,0.4141513,5.6277735
5.4532560,0.4123215,5.6588131
5.5032968,0.4105053,5.6898528
5.5532462,0.4087014,5.7208924
5.6031090,0.4069083,5.7519320
5.6528902,0.4051248,5.7829716
5.7026717,0.4033465,5.8139002
5.7527697,0.4015611,5.8442690
5.8027957,0.3997817,5.8746377
5.8527516,0.3980075,5.9050064
5.9026393,0.3962377,5.9353751
5.9524608,0.3944713,5.9657438
6.0022566,0.3927062,5.9960470
6.0523298,0.3909309,6.0257750
6.1023418,0.3891569,6.0555030
6.1522951,0.3873837,6.0852310
6.2021921,0.3856108,6.1149590
6.2520350,0.3838376,6.1446870
6.3018519,0.3820627,6.1743607
6.3518960,0.3802767,6.2034506
6.4018918,0.3784894,6.2325406
6.4518408,0.3767008,6.2616305
6.5017448,0.3749109,6.2907205
6.5516055,0.3731197,6.3198104
6.6014496,0.3713263,6.3488312
6.6514695,0.3695239,6.3772583
6.7014505,0.3677208,6.4056854
6.7513942,0.3659174,6.4341125
6.8013023,0.3641144,6.4625396
6.8511761,0.3623122,6.4909666
6.9010461,0.3605104,6.5192884
6.9510439,0.3587047,6.5470239
7.0010119,0.3569020,6.5747593
7.0509513,0.3551031,6.6024948
7.1008636,0.3533089,6.6302302
7.1507501,0.3515205,6.6579657
7.2006427,0.3497376,6.6855410
7.2506185,0.3479586,6.7125567
7.3005732,0.3461885,6.7395725
7.3505088,0.3444287,6.7665883
7.4004273,0.3426804,6.7936040
7.4503306,0.3409447,6.8206198
7.5002444,0.3392223,6.8474065
7.5501997,0.3375133,6.8736812
7.6001449,0.3358208,6.8999560
7.6500813,0.3341463,6.9262307
7.7000103,0.3324908,6.9525054
7.7499330,0.3308557,6.9787801
7.7998549,0.3292422,7.0047555
7.8497804,0.3276516,7.0302905
7.8997083,0.3260855,7.0558256
7.9496429,0.3245454,7.0813606
7.9995888,0.3230329,7.1068956
8.0495505,0.3215494,7.1324307
8.0994761,0.3200979,7.1575945
8.1493690,0.3186783,7.1823893
8.1992870,0.3172870,7.2071841
8.2492320,0.3159222,7.2319789
8.2992056,0.3145822,7.2567737
8.3492099,0.3132651,7.2815685
8.3991706,0.3119710,7.2921343
8.4491054,0.3106983,7.2926038
8.4990588,0.3094449,7.2930734
8.5490220,0.3082104,7.2935430
8.5989860,0.3069942,7.2940125
8.6489417,0.3057958,7.2944821
8.6989303,0.3046137,7.2707088
8.7489245,0.3034500,7.2340599
8.7988968,0.3023080,7.1974110
8.8488462,0.3011906,7.1607621
8.8987718,0.3001005,7.1241132
8.9486726,0.2990405,7.0874643
8.9986375,0.2980113,7.0504997
9.0486130,0.2970141,7.0134185
9.0985713,0.2960477,6.9763373
9.1485173,0.2951108,6.9392560
9.1984562,0.2942015,6.9021748
9.2483930,0.2933182,6.8650936
9.2983373,0.2924593,6.8276606
9.3482870,0.2916235,6.7901515
9.3982415,0.2908094,6.7526424
9.4482014,0.2900158,6.7151332
9.4981672,0.2892413,6.6776241
9.5481394,0.2884847,6.6401150
9.5980750,0.2877452,6.6021965
9.6480152,0.2870209,6.5642398
9.6979660,0.2863101,6.5262831
9.7479294,0.2856114,6.4883264
9.7979071,0.2849232,6.4503697
9.8479010,0.2842442,6.4124125
