10.7680728,15.9208856,9.4278660
10.1838131,15.1116986,9.6111298
9.5994380,14.3011165,9.7886470
9.0149790,13.4901859,9.9604257
8.4311476,12.6800831,10.1220024
7.8469567,11.8694650,10.2790950
7.2627751,11.0588384,10.4314484
6.6787134,10.2483543,10.5758565
6.0945696,9.4377348,10.7166638
5.5106213,8.6273739,10.8534398
4.9263428,7.8165523,10.9839728
4.3422540,7.0059824,11.1113916
3.7584127,6.1958899,11.2351849
3.1735269,5.3850420,11.3502629
2.5879987,4.5756583,11.4613751
2.0011243,3.7681411,11.5680659
1.4118276,2.9611451,11.6769444
0.8225750,2.1557568,11.7765681
0.2345712,1.3475726,11.8645484
-0.3446108,0.5357660,11.8387980
-0.9072333,-0.2878276,11.6116546
-1.4498930,-1.1298320,11.1605869
-1.9656522,-1.9801829,10.6619429
-2.4595457,-2.8539686,10.1663360
-2.9185800,-3.7423440,9.6793637
-3.3375798,-4.6595269,9.1894762
-3.7014715,-5.5894400,8.7026843
-4.0070895,-6.5372348,8.2263356
-4.2483013,-7.5079638,7.9505589
-4.4015428,-8.4759172,7.7334645
-4.4594923,-9.4715553,7.5371564
-4.4204499,-10.4706024,7.3519567
-4.2848899,-11.4574280,7.1849554
-4.0518017,-12.4399292,6.9885966
-3.7305996,-13.3861381,6.6532142
-3.3258769,-14.3031751,6.2271277
-2.8446427,-15.1754971,5.7284312
-2.2782107,-16.0008810,5.3113724
-1.6043766,-16.7382854,4.9929751
-0.8107239,-17.3436651,4.8694212
0.1046678,-17.7792768,4.7654962
1.0691936,-18.0216680,4.6828666
2.0445092,-18.0459786,4.6553779
2.9881586,-17.7867447,5.0917129
3.8717367,-17.3566702,5.3535468
4.8235816,-16.9082405,5.4948249
5.7906977,-16.5925825,5.3845753
6.7562557,-16.5298271,5.2404076
7.6674421,-16.7771344,5.2962120
8.6195932,-17.1738779,5.4284980
9.5009052,-17.6540759,5.3303338
10.3028545,-18.2558825,5.5524178
11.0216262,-18.9455492,5.8926185
11.7022727,-19.6767855,6.2452949
12.3667152,-20.4241843,6.5662356
