-0.3936132210693313,-0.18979384489735107,4.0,0.006489166147713323,0.0,0.5877930989613428
-0.329381714517532,-0.18820509365348048,4.0,0.04233822488282222,0.06425115224203168,0.5287814533910996
-0.26394722371168644,-0.18433671549148542,4.0,0.0751542262156919,0.12979988935133446,0.47324600391129906
-0.19737256584441856,-0.17830307938576073,4.0,0.10503516516809708,0.19664740115843224,0.4215442233903185
-0.12972582257285073,-0.17022595953944136,4.0,0.1321001602947536,0.2647746478388993,0.37377437377762246
-0.06107993180916228,-0.1602339422728473,4.0,0.1564795225143023,0.33414394023687727,0.3298490506976381
0.00848772048885171,-0.14846183291192805,4.0,0.1783070837492828,0.40470058985307444,0.2895559704589787
0.07889570852721944,-0.1350500626767082,4.0,0.19771449394394805,0.476374576490161,0.25260511554818516
0.15005897488523343,-0.12014409556973155,4.0,0.21482713884594193,0.5490821987462623,0.21866336847453827
0.22188923872489208,-0.10389383526450678,4.0,0.22976133469574617,0.6227276857991872,0.18737865153615108
0.29429540400033866,-0.08645303199395156,4.0,0.24262249165277164,0.6972047587049983,0.15839578201425294
0.3671839676673027,-0.06797868943883809,4.0,0.25350398655989526,0.7723981363806737,0.13136607541977482
0.4404594278925415,-0.04863047161623697,4.0,0.2624865362084492,0.8481849861907256,0.10595239812707015
0.5140246922632782,-0.028570109767963762,4.0,0.26963790869566534,0.9244363221752185,0.08183100922390663
0.5877814859966448,-0.00796080924902189,4.0,0.27501285031713507,1.0010183559018468,0.05869120225778964
0.6616307601491209,0.013033343583950691,4.0,0.2786531382947276,1.0777938060537138,0.03623348597569548
0.7354730998259755,0.03424797448423784,4.0,0.28058769616959645,1.1546231734413697,0.014166834202715185
0.809209132390707,0.05551901442660011,4.0,0.2808327300459154,1.231365988340334,-0.0077946154673336696
0.8827399356744839,0.07668329271882925,4.0,0.2793918613761183,1.307882037030713,-0.02993513351313277
0.9559674461855847,0.09757913011330396,4.0,0.2762562469643602,1.3840325742321649,-0.052541014269075044
1.02879486731884,0.11804693191854516,4.0,0.27140469061451883,1.45968152782479,-0.07590402252620504
1.1011270775650717,0.1379297811107705,4.0,0.26480376458994526,1.5346967018304927,-0.10032443223754436
1.1728710387205317,0.15707403144544965,4.0,0.2564079739694932,1.6089509830750985,-0.12611335265447843
1.2439362040963498,0.1753299005688599,4.0,0.2461600142262649,1.6823235562025516,-0.15359392714224107
1.3142349267279636,0.19255206312964065,4.0,0.23399119300600366,1.754701130677706,-0.18310083063385318
1.3836828675845685,0.20860024389034929,4.0,0.21982211206921506,1.825979181962452,-0.21497727894289417
1.452199403778552,0.22333981083901525,4.0,0.20356373525821328,1.8960632070027965,-0.2495684976441652
1.5197080367749367,0.23664236830069563,4.0,0.18511900301339332,1.9648699912908438,-0.28721029256981934
1.586136800600823,0.24838635004903153,4.0,0.1643851919368248,2.0323288807772606,-0.32821105396909567
1.6514186685051444,0.2584576102374757,4.0,0.14125707196927823,2.0983830446040823,-0.37283937122474603
1.7154918822659142,0.2667499054992656,4.0,0.11562760489115977,2.1629906206485527,-0.421388545568541
1.7782999958793972,0.2731649751965507,4.0,0.08738692954180068,2.2261254941726616,-0.47411372357764486
1.8397917576720808,0.2776123943381975,4.0,0.05642646240506297,2.2877778769764885,-0.5311529665585175
1.8999209816969005,0.2800094114210597,4.0,0.022645162197952016,2.3479548598912414,-0.5924737954717012
1.9586464191283302,0.28028078626964603,4.0,-0.014042635580574789,2.406680924341545,-0.6578088435251593
2.0159316296574703,0.2783586278757898,4.0,-0.05369773089005445,2.46399837402538,-0.7265839170524097
2.0717448528871394,0.2741822322383177,4.0,-0.09634502902206134,2.5199676349442592,-0.7978459533090181
2.1260588797269593,0.26769792020271743,4.0,-0.14196137432459568,2.5746673590215496,-0.8702034588128653
2.178850923788448,0.2588588753008072,4.0,-0.1904630471572509,2.628194255353844,-0.9417972343177693
2.2301024927801048,0.24762498159040328,4.0,-0.24169417552058128,2.6806625666665136,-1.0103226122553215
2.2797992599025045,0.23396266149498984,4.0,-0.29541773414314504,2.732203110443307,-1.0731232446065562
2.3279309352433772,0.2178447136433864,4.0,-0.351311052570675,2.782961818209228,-1.1273678419472943
2.374491137172709,0.19925015070941735,4.0,-0.4089676619405236,2.833097735218948,-1.1703040086975611
2.4194772637378215,0.17816403725157987,4.0,-0.4679067445863406,2.882780486391655,-1.1995599833583759
2.462890364058466,0.15457732755271242,4.0,-0.5275903967706883,2.9321872688599453,-1.2134428466268325
2.50473500972191,0.12848670345966456,4.0,-0.5874475415217113,2.9814994888085944,-1.2111705750610091
2.54501916617803,0.09989441222296369,4.0,-0.6469019807923548,3.0308992092485467,-1.1929831169736056
2.583754064134391,0.06880810433648492,4.0,-0.7054011673681532,3.0805656049070063,-1.160104890799412
