
1.19335, 0
1.24835, 0
1.30335, 0
1.35835, 0
1.41335, 0
1.46835, 0
1.52335, 0
1.57835, 0
1.63335, 0
1.68835, 0
1.74335, 0
1.79835, 0
1.85335, 0
1.90835, 0
1.96335, 0
2.01835, 0
2.07335, 0
2.12835, 0
2.18335, 0
2.23835, 0
2.29335, 0
2.34835, 0
2.40335, 0
2.45835, 0
2.51335, 0
2.56835, 0
2.62335, 0
2.67835, 0
2.73335, 0
2.78835, 0
2.84335, 0
2.89835, 0
2.95335, 0
3.00835, 0
3.06335, 0
3.11835, 0
3.17335, 0
3.22835, 0
3.28335, 0
3.33835, 0
3.39335, 0
3.44835, 0
3.50335, 0
3.55835, 0
3.61335, 0
3.66835, 0
3.72335, 0
3.77835, 0
3.83335, 0
3.88835, 0
3.94335, 0
3.99835, 0
4.05335, 0
4.10835, 0
4.16335, 0
4.21835, 0
4.27335, 0
4.32835, 0
4.38335, 0
4.43835, 0
4.49335, 0
4.54835, 0
4.60335, 0
4.65835, 0
4.71335, 0
4.76835, 0
4.82335, 0
4.87835, 0
4.93335, 0
4.98835, 0
5.04335, 0
5.09835, 0
5.15335, 0
5.20835, 0
5.26335, 0
5.31835, 0
5.37335, 0
5.42835, 0
5.48335, 0
5.53835, 0
5.59335, 0
5.64835, 0
5.70335, 0
5.75835, 0
5.81335, 0
5.86835, 0
5.92335, 0
5.97835, 0
6.03335, 0
6.08835, 0
6.14335, 0
6.19835, 0
6.25335, 0
6.30835, 0
6.36335, 0
6.41835, 0
6.47335, 0
6.52835, 0
6.58335, 0
6.63835, 0
6.69335, 0
6.74835, 0
6.80335, 0
6.85835, 0
6.91335, 0
6.96835, 0
7.02335, 0
7.07835, 0
7.13335, 0
7.18835, 0
7.24335, 0
7.29835, 0
7.35335, 0
7.40835, 0
7.46335, 0
7.51835, 0
7.57335, 0
7.62835, 0
7.68335, 0
7.73835, 0
7.79335, 0
7.84835, 0
7.90335, 0
7.95835, 0
8.00835, 0
8.05835, 0
8.10835, 0
8.15835, 0
8.20835, 0
8.25835, 0
8.30835, 0
8.35835, 0
8.40835, 0
8.45835, 0
8.50835, 0
8.55835, 0
8.60835, 0
8.65835, 0
8.70835, 0
8.75835, 0
8.80835, 0
8.85835, 0
8.90835, 0
8.95835, 0
9.00835, 0
9.05835, 0
9.10835, 0
9.15835, 0
9.20835, 0
9.25835, 0
9.30835, 0
9.35835, 0
9.40835, 0
9.45835, 0
9.50835, 0
9.55835, 0
9.60835, 0
9.65835, 0
9.70835, 0
9.75835, 0
9.80835, 0
9.85835, 0
9.90835, 0
9.95835, 0
10.0083, 0
10.0583, 0
10.1083, 0
10.1583, 0
10.2083, 0
10.2583, 0
10.3083, 0
10.3583, 0
10.4083, 0
10.4583, 0
10.5083, 0
10.5583, 0
10.6083, 0
10.6583, 0
10.7083, 0
10.7583, 0
10.8083, 0
10.8583, 0
10.9083, 0
10.9583, 0
11.0083, 0
11.0583, 0
11.1083, 0
11.1583, 0
11.2083, 0
11.2583, 0
11.3083, 0
11.3583, 0
11.4083, 0
11.4583, 0
11.5083, 0
11.5583, 0
11.6083, 0
11.6583, 0
11.7083, 0
11.7583, 0
11.8083, 0
11.8583, 0
11.9083, 0
11.9583, 0
12.0083, 0
12.0583, 0
12.1083, 0
12.1583, 0
12.2083, 0
12.2583, 0
12.3083, 0
12.3583, 0
12.4083, 0
12.4583, 0
12.5083, 0
12.5583, 0
12.6083, 0
12.6583, 0
12.7083, 0
12.7583, 0
12.8083, 0
12.8583, 0
12.9083, 0
12.9583, 0
13.0083, 0
13.0583, 0
13.1083, 0
13.1583, 0
13.2083, 0
13.2583, 0
13.3083, 0
13.3583, 0
13.4083, 0
13.4583, 0
13.5083, 0
13.5583, 0
13.6083, 0
13.6583, 0
13.7083, 0
13.7583, 0
13.8083, 0
13.8583, 0
13.9083, 0
13.9583, 0
14.0083, 0
14.0583, 0
14.1083, 0
14.1583, 0
14.2083, 0
14.2633, -0.00054148
14.3183, -0.00359351
14.3729, -0.00951053
14.4272, -0.0182746
14.481, -0.0298636
14.5341, -0.0442441
14.5863, -0.0613785
14.6376, -0.0812185
14.6878, -0.103711
14.7367, -0.128794
14.7843, -0.1564
14.8303, -0.186452
14.8748, -0.218869
14.9174, -0.253562
14.9582, -0.290438
14.9975, -0.328945
15.033, -0.364143
15.0685, -0.39934
15.104, -0.434538
15.1396, -0.469736
15.1751, -0.504934
15.2106, -0.540132
15.2461, -0.57533
15.2816, -0.610528
15.3171, -0.645726
15.3526, -0.680924
15.3881, -0.716121
15.4237, -0.751319
15.4627, -0.790072
15.5007, -0.829853
15.5365, -0.871539
15.5702, -0.91504
15.6015, -0.960241
15.6304, -1.00702
15.6568, -1.05524
15.6807, -1.10477
15.702, -1.15549
15.7206, -1.20725
15.7364, -1.25991
15.7495, -1.31332
15.7598, -1.36735
15.7672, -1.42184
15.7718, -1.47664
15.7735, -1.53161
15.7726, -1.5866
15.771, -1.64157
15.7694, -1.69655
15.7678, -1.75153
15.7662, -1.8065
15.7646, -1.86148
15.763, -1.91646
15.7614, -1.97143
15.76, -2.02141
15.7585, -2.07139
15.7571, -2.12137
15.7556, -2.17135
15.7541, -2.22133
15.7527, -2.27131
15.7512, -2.32128
15.7498, -2.37126
15.7483, -2.42124
15.7469, -2.47122
15.7454, -2.5212
15.7439, -2.57118
15.7425, -2.62116
15.741, -2.67114
15.7396, -2.72111
15.7381, -2.77109
15.7367, -2.82107
15.7352, -2.87105
15.7338, -2.92103
15.7323, -2.97101
15.7308, -3.02099
15.7294, -3.07097
15.7279, -3.12094
15.7265, -3.17092
15.725, -3.2209
15.7236, -3.27088
15.7221, -3.32086
15.7202, -3.37583
15.7161, -3.43066
15.7091, -3.48521
15.6993, -3.53932
15.6869, -3.5929
15.6738, -3.64633
15.6608, -3.69977
15.6495, -3.75358
15.6409, -3.80791
15.6352, -3.86261
15.6324, -3.91753
15.6317, -3.97252
15.6311, -4.02252
15.6306, -4.07252
15.6301, -4.12252
15.6292, -4.17751
15.6258, -4.2324
15.6197, -4.28705
15.6123, -4.34155
15.6055, -4.39109
15.5988, -4.44063
15.592, -4.49017
15.5853, -4.53972
15.5785, -4.58926
15.5718, -4.6388
15.565, -4.68834
15.5583, -4.73789
15.5515, -4.78743
15.5448, -4.83697
15.538, -4.88651
15.5313, -4.93605
15.5245, -4.9856
15.5178, -5.03514
15.511, -5.08468
15.5043, -5.13422
15.4975, -5.18376
15.4903, -5.23829
15.4851, -5.29304
15.4818, -5.34794
15.4786, -5.40285
15.4755, -5.45776
15.4723, -5.51266
15.4691, -5.56757
15.466, -5.62248
15.4628, -5.67739
15.4596, -5.7323
15.4565, -5.78721
15.4533, -5.84212
15.4501, -5.89702
15.447, -5.95193
15.4438, -6.00684
15.4406, -6.06175
15.4375, -6.11666
15.4343, -6.17157
15.4311, -6.22648
15.428, -6.28139
15.4248, -6.33629
15.4216, -6.3912
15.4185, -6.44611
15.4153, -6.50102
15.4126, -6.55595
15.4101, -6.6109
15.4076, -6.66584
15.4051, -6.72078
15.4026, -6.77573
15.4001, -6.83067
15.3976, -6.88561
15.3958, -6.94058
15.3944, -6.99056
15.393, -7.04054
15.3916, -7.09053
15.3902, -7.14051
15.3888, -7.19049
15.3874, -7.24047
15.386, -7.29045
15.3846, -7.34043
15.3833, -7.39041
15.3819, -7.44039
15.3805, -7.49037
15.3791, -7.54035
15.3777, -7.59033
15.3763, -7.64031
15.3749, -7.69029
15.3735, -7.74027
15.3721, -7.79025
15.3707, -7.84023
15.3693, -7.89021
15.3679, -7.94019
15.3665, -7.99017
15.3651, -8.04016
15.3637, -8.09014
15.3623, -8.14012
15.3609, -8.1901
15.3595, -8.24008
15.3581, -8.29006
15.3567, -8.34004
15.3553, -8.39002
15.354, -8.44
15.3526, -8.48998
15.3512, -8.53996
15.3498, -8.58994
15.3484, -8.63992
15.347, -8.6899
15.3456, -8.73988
15.3442, -8.78986
15.3428, -8.83984
15.3414, -8.88982
15.34, -8.9398
15.3386, -8.98979
15.3372, -9.03977
15.3358, -9.08975
15.3344, -9.13973
15.333, -9.18971
15.3316, -9.23969
15.3302, -9.28967
15.3288, -9.33965
15.3274, -9.38963
15.326, -9.43961
15.3247, -9.48959
15.3233, -9.53957
15.3219, -9.58955
15.3205, -9.63953
15.3191, -9.68951
15.3177, -9.73949
15.3163, -9.78947
15.3149, -9.83945
15.3135, -9.88943
15.3121, -9.93942
15.3107, -9.9894
15.3093, -10.0394
15.3079, -10.0894
15.3065, -10.1393
15.3051, -10.1893
15.3037, -10.2393
15.3023, -10.2893
15.3009, -10.3393
15.2995, -10.3892
15.2981, -10.4392
15.2967, -10.4892
15.2954, -10.5392
15.294, -10.5892
15.2926, -10.6391
15.2912, -10.6891
15.2898, -10.7391
15.2884, -10.7891
15.287, -10.8391
15.2856, -10.889
15.2842, -10.939
15.2828, -10.989
15.2814, -11.039
15.28, -11.089
15.2786, -11.1389
15.2772, -11.1889
15.2758, -11.2389
15.2744, -11.2889
15.273, -11.3389
15.2716, -11.3889
15.2702, -11.4388
15.2688, -11.4888
15.2674, -11.5388
15.2661, -11.5888
15.2647, -11.6388
15.2633, -11.6887
15.2619, -11.7387
15.2605, -11.7887
15.2591, -11.8387
15.2577, -11.8887
15.2563, -11.9386
15.2549, -11.9886
15.2535, -12.0386
15.2521, -12.0886
15.2507, -12.1386
15.2493, -12.1885
15.2479, -12.2385
15.2465, -12.2885
15.2451, -12.3385
15.2437, -12.3885
15.2423, -12.4384
15.2409, -12.4884
15.2395, -12.5384
15.2381, -12.5884
15.2368, -12.6384
15.2354, -12.6883
15.234, -12.7383
15.2326, -12.7883
15.2312, -12.8383
15.2298, -12.8883
15.2284, -12.9382
15.227, -12.9882
15.2256, -13.0382
15.2242, -13.0882
15.2228, -13.1382
15.2214, -13.1881
15.22, -13.2381
15.2186, -13.2881
15.2172, -13.3381
15.2158, -13.3881
15.2144, -13.4381
15.213, -13.488
15.2116, -13.538
15.2102, -13.588
15.2088, -13.638
15.2075, -13.688
15.2061, -13.7379
15.2047, -13.7879
15.2033, -13.8379
15.2019, -13.8879
15.2005, -13.9379
15.1991, -13.9878
15.1977, -14.0378
15.1963, -14.0878
15.1949, -14.1378
15.1935, -14.1878
15.1921, -14.2377
15.1907, -14.2877
15.1893, -14.3377
15.1879, -14.3877
15.1865, -14.4377
15.1851, -14.4876
15.1837, -14.5376
15.1823, -14.5876
15.1809, -14.6376
15.1795, -14.6876
15.1782, -14.7375
15.1768, -14.7875
15.1754, -14.8375
15.174, -14.8875
15.1726, -14.9375
15.1712, -14.9874
15.1698, -15.0374
15.1684, -15.0874
15.167, -15.1374
15.1656, -15.1874
15.1642, -15.2374
15.1628, -15.2873
15.1614, -15.3373
15.16, -15.3873
15.1586, -15.4373
15.1572, -15.4873
15.1558, -15.5372
15.1544, -15.5872
15.153, -15.6372
15.1516, -15.6872
15.1502, -15.7372
15.1489, -15.7871
15.1475, -15.8371
15.1461, -15.8871
15.1447, -15.9371
15.1433, -15.9871
15.1419, -16.037
15.1402, -16.092
15.1367, -16.1469
15.1303, -16.2015
15.121, -16.2557
15.1089, -16.3094
15.0941, -16.3623
15.0765, -16.4144
15.0562, -16.4655
15.0333, -16.5155
15.0077, -16.5642
14.9797, -16.6116
14.9492, -16.6573
14.9164, -16.7015
14.8814, -16.7438
14.8441, -16.7843
14.8048, -16.8228
14.7636, -16.8591
14.7205, -16.8933
14.6756, -16.9252
14.6292, -16.9546
14.5813, -16.9816
14.5321, -17.0061
14.4816, -17.028
14.4301, -17.0472
14.3776, -17.0637
14.3244, -17.0774
14.2705, -17.0883
14.2161, -17.0964
14.1613, -17.1016
14.1064, -17.1046
14.0565, -17.1071
14.0065, -17.1095
13.9566, -17.112
13.9066, -17.1145
13.8567, -17.1169
13.8068, -17.1194
13.7568, -17.1219
13.7019, -17.1244
13.6469, -17.1248
13.5919, -17.1224
13.5372, -17.1172
13.4826, -17.1109
13.4279, -17.1047
13.3733, -17.0984
13.3186, -17.0922
13.2639, -17.0864
13.209, -17.0831
13.1541, -17.0811
13.0991, -17.0791
13.0441, -17.0771
12.9892, -17.0752
12.9342, -17.0732
12.8792, -17.0712
12.8243, -17.0692
12.7693, -17.0672
12.7144, -17.0652
12.6594, -17.0632
12.6044, -17.0612
12.5495, -17.0592
12.4945, -17.0572
12.4395, -17.0552
12.3846, -17.0532
12.3296, -17.0512
12.2746, -17.0493
12.2197, -17.0473
12.1647, -17.0453
12.1097, -17.0433
12.0548, -17.0413
11.9998, -17.0393
11.9449, -17.0373
11.8899, -17.0353
11.8349, -17.0333
11.78, -17.0313
11.725, -17.0293
11.67, -17.0273
11.6151, -17.0254
11.5601, -17.0234
11.5051, -17.0214
11.4502, -17.0194
11.3952, -17.0174
11.3403, -17.0154
11.2853, -17.0134
11.2303, -17.0114
11.1754, -17.0094
11.1204, -17.0074
11.0654, -17.0054
11.0105, -17.0034
10.9555, -17.0014
10.9005, -16.9995
10.8456, -16.9975
10.7906, -16.9955
10.7357, -16.9935
10.6807, -16.9915
10.6257, -16.9895
10.5708, -16.9875
10.5158, -16.9855
10.4608, -16.9835
10.4059, -16.9815
10.3509, -16.9795
