
1.04447, 0
1.09569, 0
1.14693, 0
1.19816, 0
1.2494, 0
1.30064, 0
1.35188, 0
1.40312, 0
1.45436, 0
1.50561, 0
1.55685, 0
1.60809, 0
1.65934, 0
1.71058, 0
1.76182, 0
1.81306, 0
1.86431, 0
1.91555, 0
1.9668, 0
2.01804, 0
2.06928, 0
2.12053, 0
2.17177, 0
2.22301, 0
2.27426, 0
2.3255, 0
2.37674, 0
2.42799, 0
2.47923, 0
2.53047, 0
2.58172, 0
2.63296, 0
2.6842, 0
2.73545, 0
2.78669, 0
2.83793, 0
2.88918, 0
2.94042, 0
2.99167, 0
3.04291, 0
3.09415, 0
3.1454, 0
3.19664, 0
3.24788, 0
3.29913, 0
3.35037, 0
3.40161, 0
3.45286, 0
3.5041, 0
3.55534, 0
3.60659, 0
3.65783, 0
3.70907, 0
3.76032, 0
3.81156, 0
3.8628, 0
3.91405, 0
3.96529, 0
4.01654, 0
4.06778, 0
4.11902, 0
4.17027, 0
4.22151, 0
4.27275, 0
4.324, 0
4.37524, 0
4.42648, 0
4.47773, 0
4.52897, 0
4.58021, 0
4.63146, 0
4.6827, 0
4.73394, 0
4.78519, 0
4.83643, 0
4.88767, 0
4.93892, 0
4.99016, 0
5.04141, 0
5.09265, 0
5.14389, 0
5.19514, 0
5.24638, 0
5.29762, 0
5.34887, 0
5.40011, 0
5.45135, 0
5.5026, 0
5.55384, 0
5.60508, 0
5.65633, 0
5.70757, 0
5.75881, 0
5.81006, 0
5.8613, 0
5.91254, 0
5.96379, 0
6.01503, 0
6.06628, 0
6.11752, 0
6.16876, 0
6.22001, 0
6.27125, 0
6.32249, 0
6.37374, 0
6.42498, 0
6.47622, 0
6.52747, 0
6.57871, 0
6.62995, 0
6.6812, 0
6.73244, 0
6.78368, 0
6.83493, 0
6.88617, 0
6.93741, 0
6.98866, 0
7.0399, 0
7.09115, 0
7.14239, 0
7.19363, 0
7.24488, 0
7.29612, 0
7.34736, 0
7.39861, 0
7.44985, 0
7.50109, 0
7.55234, 0
7.60358, 0
7.65482, 0
7.70607, 0
7.75731, 0
7.80855, 0
7.8598, 0
7.91104, 0
7.96228, 0
8.01353, 0
8.06477, 0
8.11602, 0
8.16726, 0
8.2185, 0
8.26975, 0
8.32099, 0
8.37223, 0
8.42348, 0
8.47472, 0
8.52596, 0
8.57721, 0
8.62845, 0
8.67969, 0
8.73094, -8.11459e-05
8.78202, -0.0037366
8.8331, -0.00763035
8.88431, -0.0094566
8.93553, -0.0112299
8.98674, -0.0130029
9.03795, -0.0147759
9.08916, -0.0165489
9.14038, -0.0183218
9.19159, -0.0200948
9.2428, -0.0218678
9.29402, -0.0236408
9.34523, -0.0254137
9.39644, -0.0271867
9.44765, -0.0289597
9.49887, -0.0307326
9.55008, -0.0325056
9.60129, -0.0342786
9.65251, -0.0360516
9.70372, -0.0378245
9.75493, -0.0395975
9.80614, -0.0413705
9.85736, -0.0431435
9.90857, -0.0449164
9.95978, -0.0466894
10.011, -0.0484624
10.0622, -0.0502353
10.1134, -0.0520083
10.1646, -0.0537813
10.2158, -0.0555543
10.2671, -0.0573272
10.3183, -0.0591002
10.3695, -0.0608732
10.4207, -0.0626461
10.4719, -0.0644191
10.5231, -0.0661921
10.5743, -0.0679651
10.6255, -0.069738
10.6768, -0.071511
10.728, -0.073284
10.7792, -0.075057
10.8304, -0.0768299
10.8816, -0.0786029
10.9328, -0.0803759
10.984, -0.0821488
11.0353, -0.0839218
11.0865, -0.0856948
11.1377, -0.0874678
11.1889, -0.0892407
11.2401, -0.0910137
11.2913, -0.0927867
11.3425, -0.0945596
11.3937, -0.0963326
11.445, -0.0981056
11.4962, -0.0998786
11.5474, -0.101652
11.5986, -0.103425
11.6498, -0.105197
11.701, -0.10697
11.7522, -0.108743
11.8034, -0.110516
11.8547, -0.112289
11.9059, -0.114062
11.9571, -0.115835
12.0083, -0.117608
12.0595, -0.119381
12.1107, -0.121154
12.1619, -0.122927
